Timestamp, CPU Usage (%), Memory Usage (MB), Bytes Sent (MB), Bytes Received (MB), Sent Rate (MB/s), Receive Rate (MB/s)
2024-07-06 12:46:26,70.4,10591.24,499541.43,1261063.11,0.14,0.08
2024-07-06 12:46:27,79.4,10590.68,499541.57,1261063.19,0.14,0.08
2024-07-06 12:46:28,82.6,10589.32,499541.71,1261063.27,0.14,0.08
2024-07-06 12:46:29,73.69999999999999,10589.25,499541.85,1261063.36,0.14,0.08
2024-07-06 12:46:30,64.69999999999999,10589.56,499541.99,1261063.44,0.14,0.08
2024-07-06 12:46:31,103.10000000000002,10589.81,499542.13,1261063.52,0.14,0.08
2024-07-06 12:46:32,64.3,10589.84,499542.27,1261063.60,0.14,0.08
2024-07-06 12:46:33,62.5,10589.81,499542.41,1261063.68,0.14,0.08
2024-07-06 12:46:34,59.699999999999996,10589.84,499542.60,1261063.81,0.19,0.13
2024-07-06 12:46:35,113.8,10590.07,499542.76,1261063.92,0.16,0.10
2024-07-06 12:46:36,175.60000000000005,10589.99,499542.91,1261064.00,0.14,0.09
2024-07-06 12:46:37,72.5,10589.98,499543.05,1261064.09,0.14,0.08
2024-07-06 12:46:38,92.20000000000002,10590.57,499543.19,1261064.17,0.14,0.08
2024-07-06 12:46:39,90.30000000000001,10590.25,499543.35,1261064.27,0.15,0.09
2024-07-06 12:46:40,248.4,10592.79,499543.57,1261064.44,0.22,0.17
2024-07-06 12:46:41,138.8,10625.77,499544.28,1261065.07,0.71,0.64
2024-07-06 12:46:42,133.20000000000002,10639.71,499544.47,1261065.20,0.19,0.12
2024-07-06 12:46:43,82.7,10645.72,499544.62,1261065.28,0.14,0.09
2024-07-06 12:46:44,58.8,10647.43,499544.76,1261065.37,0.15,0.08
2024-07-06 12:46:45,88.4,10647.77,499544.93,1261065.48,0.16,0.11
2024-07-06 12:46:46,316.99999999999994,10651.10,499545.09,1261065.58,0.16,0.11
2024-07-06 12:46:47,67.3,10721.61,499545.25,1261065.68,0.16,0.10
2024-07-06 12:46:48,67.6,10722.11,499545.39,1261065.77,0.15,0.09
2024-07-06 12:46:49,63.9,10720.96,499545.54,1261065.86,0.14,0.08
2024-07-06 12:46:50,238.60000000000005,10721.29,499545.74,1261066.00,0.20,0.14
2024-07-06 12:46:51,861.4999999999999,10744.70,499545.89,1261066.09,0.15,0.09
2024-07-06 12:46:52,306.90000000000003,10861.18,499546.03,1261066.17,0.14,0.08
2024-07-06 12:46:53,387.0,10999.36,499546.17,1261066.25,0.14,0.08
2024-07-06 12:46:54,376.09999999999997,11105.55,499546.33,1261066.35,0.16,0.10
2024-07-06 12:46:55,488.1,11133.25,499546.47,1261066.44,0.15,0.09
2024-07-06 12:46:56,1651.1999999999998,11219.58,499546.68,1261066.59,0.21,0.15
2024-07-06 12:46:57,1823.5,12053.03,499546.82,1261066.67,0.14,0.09
2024-07-06 12:46:58,2040.3,13037.93,499547.02,1261066.81,0.20,0.14
2024-07-06 12:46:59,1894.6000000000001,13515.13,499547.45,1261067.18,0.43,0.37
2024-07-06 12:47:00,2554.8,13661.91,499547.64,1261067.31,0.19,0.13
2024-07-06 12:47:01,922.8999999999997,14307.61,499547.82,1261067.43,0.19,0.13
2024-07-06 12:47:02,343.90000000000003,14403.82,499548.03,1261067.58,0.20,0.14
2024-07-06 12:47:03,528.8999999999999,14569.36,499548.17,1261067.67,0.15,0.09
2024-07-06 12:47:04,426.8,14631.70,499548.32,1261067.76,0.15,0.09
2024-07-06 12:47:05,471.8999999999999,14743.70,499548.47,1261067.85,0.15,0.09
2024-07-06 12:47:06,282.6,14792.19,499548.61,1261067.93,0.14,0.08
2024-07-06 12:47:07,467.60000000000014,14727.57,499548.76,1261068.02,0.14,0.09
2024-07-06 12:47:08,504.09999999999985,14766.97,499548.95,1261068.15,0.19,0.13
2024-07-06 12:47:09,1589.8000000000002,14785.52,499549.71,1261068.85,0.77,0.71
2024-07-06 12:47:10,4049.100000000001,14912.46,499549.86,1261068.94,0.14,0.09
2024-07-06 12:47:11,4001.1999999999994,16281.14,499550.10,1261069.12,0.24,0.18
2024-07-06 12:47:12,3025.3,16584.56,499552.39,1261071.35,2.29,2.23
2024-07-06 12:47:13,3017.6,16742.11,499670.93,1261189.83,118.54,118.49
2024-07-06 12:47:14,2877.5,17611.01,499671.42,1261190.27,0.49,0.43
2024-07-06 12:47:15,3082.9000000000005,19377.52,499796.42,1261315.20,124.99,124.93
2024-07-06 12:47:16,3919.0000000000005,20820.18,500283.96,1261802.69,487.39,487.33
2024-07-06 12:47:17,4728.9,23617.54,500284.11,1261802.77,0.15,0.09
2024-07-06 12:47:18,4757.4,29471.28,500284.26,1261802.86,0.15,0.09
2024-07-06 12:47:19,4512.999999999999,33608.84,500284.41,1261802.96,0.16,0.10
2024-07-06 12:47:20,4650.0,36412.19,500284.57,1261803.05,0.16,0.10
2024-07-06 12:47:21,4644.2,39150.12,500284.72,1261803.14,0.15,0.09
2024-07-06 12:47:22,4672.2,42271.39,500284.86,1261803.23,0.15,0.09
2024-07-06 12:47:23,4717.5,46225.33,500348.37,1261866.67,63.50,63.44
2024-07-06 12:47:24,4665.6,47446.19,500356.84,1261875.09,5.44,5.38
2024-07-06 12:47:25,4724.400000000001,48582.93,500450.43,1261968.62,93.59,93.53
2024-07-06 12:47:27,4687.199999999998,48880.57,500501.24,1262019.37,50.81,50.75
2024-07-06 12:47:28,4726.900000000001,50105.84,500700.53,1262218.60,199.29,199.23
2024-07-06 12:47:29,4718.4,50689.59,500892.88,1262410.89,192.35,192.29
2024-07-06 12:47:30,4689.0,51454.69,501003.70,1262521.65,110.80,110.74
2024-07-06 12:47:31,4706.9,52093.25,501082.74,1262600.63,77.68,77.62
2024-07-06 12:47:32,4662.099999999999,52674.59,501343.04,1262860.86,260.29,260.23
2024-07-06 12:47:33,4671.799999999999,53075.95,501437.39,1262955.15,94.01,93.95
2024-07-06 12:47:34,4699.5,54110.85,501513.88,1263031.58,76.49,76.43
2024-07-06 12:47:35,4675.399999999998,54713.05,501514.04,1263031.69,0.16,0.10
2024-07-06 12:47:36,4680.799999999999,54858.15,501553.94,1263071.53,39.90,39.84
2024-07-06 12:47:37,4733.099999999999,54895.54,501639.77,1263157.29,85.77,85.70
2024-07-06 12:47:38,4686.999999999999,55099.68,501681.65,1263199.11,41.88,41.82
2024-07-06 12:47:39,4647.0,55132.33,501711.52,1263228.92,29.87,29.81
2024-07-06 12:47:40,4712.500000000001,55196.01,501913.73,1263431.07,201.49,201.43
2024-07-06 12:47:41,4673.799999999999,55391.82,502121.78,1263639.06,208.06,207.99
2024-07-06 12:47:42,4616.399999999999,55847.96,502259.57,1263776.79,137.79,137.73
2024-07-06 12:47:43,4702.900000000001,56159.80,502259.80,1263776.96,0.23,0.17
2024-07-06 12:47:44,4637.800000000001,56209.21,502475.21,1263992.31,215.41,215.35
2024-07-06 12:47:45,4597.0,56280.39,502721.92,1264238.96,246.71,246.65
2024-07-06 12:47:46,4677.999999999999,56414.51,502752.39,1264269.37,30.47,30.41
2024-07-06 12:47:47,4649.5,56554.09,502752.54,1264269.46,0.15,0.09
2024-07-06 12:47:48,4715.7,56611.52,502825.26,1264342.11,72.72,72.66
2024-07-06 12:47:49,4681.0,56613.81,502907.64,1264424.44,82.38,82.32
2024-07-06 12:47:50,4682.5,56620.95,502920.86,1264437.59,12.50,12.44
2024-07-06 12:47:51,4689.699999999999,56663.86,502965.77,1264482.44,44.91,44.85
2024-07-06 12:47:52,4724.4,56656.35,503206.59,1264723.20,238.11,238.05
2024-07-06 12:47:53,4726.799999999999,56776.93,503469.05,1264985.66,262.46,262.46
2024-07-06 12:47:54,4693.899999999999,57087.34,503503.81,1265020.36,33.29,33.23
2024-07-06 12:47:55,4687.8,57270.35,503509.20,1265025.69,5.40,5.34
2024-07-06 12:47:56,4695.799999999998,57397.30,503748.75,1265265.18,234.64,234.58
2024-07-06 12:47:57,4700.800000000001,57485.66,503991.72,1265508.09,242.96,242.90
2024-07-06 12:47:58,4719.399999999999,57865.21,504002.58,1265518.94,10.86,10.85
2024-07-06 12:47:59,4721.400000000001,58255.73,504067.52,1265583.77,64.95,64.83
2024-07-06 12:48:01,4698.9,58268.70,504089.48,1265605.66,21.95,21.89
2024-07-06 12:48:02,4696.799999999998,58323.69,504163.95,1265680.07,74.47,74.41
2024-07-06 12:48:03,4732.5,58407.05,504164.15,1265680.21,0.21,0.14
2024-07-06 12:48:04,4724.999999999999,58445.02,504356.67,1265872.67,192.52,192.45
2024-07-06 12:48:05,4710.3,58777.61,504559.35,1266075.13,202.65,202.44
2024-07-06 12:48:06,4688.8,58912.15,504750.38,1266266.08,189.39,189.31
2024-07-06 12:48:07,4697.499999999998,59266.55,504750.53,1266266.17,0.15,0.09
2024-07-06 12:48:08,4672.8,59455.10,504752.80,1266268.37,2.27,2.20
2024-07-06 12:48:09,4674.599999999999,59576.59,505071.35,1266586.86,316.02,315.95
2024-07-06 12:48:10,4691.3,59720.19,505237.73,1266753.18,166.31,166.25
2024-07-06 12:48:11,4686.8,60194.14,505301.46,1266816.84,63.73,63.67
2024-07-06 12:48:12,4710.299999999999,60572.39,505312.42,1266827.75,10.97,10.90
2024-07-06 12:48:13,4687.2,60666.47,505396.72,1266911.99,84.30,84.24
2024-07-06 12:48:14,4721.5,60706.55,505407.69,1266922.89,10.96,10.90
2024-07-06 12:48:15,4690.099999999999,60725.72,505500.19,1267015.33,92.50,92.44
2024-07-06 12:48:16,4718.099999999999,60779.36,505631.09,1267146.17,130.90,130.84
2024-07-06 12:48:17,4711.200000000001,60899.54,505975.89,1267490.91,342.81,342.75
2024-07-06 12:48:18,4716.099999999999,61074.05,505992.12,1267507.01,16.22,16.10
2024-07-06 12:48:19,4705.1,61296.08,505992.66,1267507.36,0.54,0.35
2024-07-06 12:48:20,4697.6,61661.93,506134.80,1267649.44,142.15,142.09
2024-07-06 12:48:21,4676.699999999999,61669.89,506459.19,1267973.77,322.31,322.24
2024-07-06 12:48:22,4693.799999999998,61867.23,506524.47,1268038.99,64.77,64.71
2024-07-06 12:48:23,4702.099999999999,62477.12,506557.88,1268072.40,33.42,33.42
2024-07-06 12:48:24,4718.199999999999,62599.18,506609.38,1268123.77,51.49,51.37
2024-07-06 12:48:25,4635.3,62858.09,506652.79,1268167.12,43.41,43.35
2024-07-06 12:48:26,4697.9,62925.19,506699.33,1268213.60,46.54,46.48
2024-07-06 12:48:27,4651.0999999999985,63066.17,506800.41,1268314.62,101.09,101.02
2024-07-06 12:48:28,4679.5,63180.61,507081.37,1268595.58,280.89,280.89
2024-07-06 12:48:29,4725.400000000001,63352.93,507228.02,1268742.16,145.34,145.28
2024-07-06 12:48:31,4645.199999999999,63519.93,507228.17,1268742.25,0.15,0.09
2024-07-06 12:48:32,4687.0999999999985,63820.43,507258.83,1268772.86,30.66,30.60
2024-07-06 12:48:33,4684.1,63955.57,507548.91,1269062.87,290.07,290.01
2024-07-06 12:48:34,4671.7,64394.75,507668.63,1269182.58,119.72,119.71
2024-07-06 12:48:35,4505.099999999999,64892.49,507727.78,1269241.62,57.56,57.45
2024-07-06 12:48:36,4523.3,65122.32,507759.95,1269273.73,32.17,32.11
2024-07-06 12:48:37,4514.599999999999,65296.31,507824.33,1269337.86,64.38,64.13
2024-07-06 12:48:38,4566.6,65374.98,507915.33,1269428.80,91.00,90.94
2024-07-06 12:48:39,4542.5999999999985,65490.20,507940.36,1269453.77,25.03,24.97
2024-07-06 12:48:40,4589.1,65749.99,508194.97,1269708.31,254.61,254.54
2024-07-06 12:48:41,4533.299999999998,65824.58,508361.08,1269874.35,165.41,165.35
2024-07-06 12:48:42,4561.4,66071.80,508361.29,1269874.50,0.21,0.15
2024-07-06 12:48:43,4519.399999999999,66390.64,508375.11,1269888.26,13.82,13.76
2024-07-06 12:48:44,4560.799999999999,66533.87,508652.52,1270165.61,277.41,277.34
2024-07-06 12:48:45,4625.9,66608.54,508861.41,1270374.44,208.88,208.82
2024-07-06 12:48:46,4618.799999999998,67090.44,508904.24,1270417.20,42.82,42.76
2024-07-06 12:48:47,4513.7,67320.38,508958.27,1270471.17,54.03,53.97
2024-07-06 12:48:48,4073.0999999999995,67474.80,508958.44,1270471.28,0.17,0.11
2024-07-06 12:48:49,3695.2000000000007,67639.75,508979.28,1270492.06,20.84,20.78
2024-07-06 12:48:50,2918.6,67730.62,508990.28,1270502.99,11.00,10.94
2024-07-06 12:48:51,2714.4999999999995,67743.89,509011.77,1270524.43,21.50,21.43
2024-07-06 12:48:52,2735.8,67752.95,509127.30,1270639.89,115.52,115.45
2024-07-06 12:48:53,2741.8,67778.59,509231.80,1270744.33,104.47,104.41
2024-07-06 12:48:54,2803.8000000000006,67789.63,509243.04,1270755.50,11.24,11.17
2024-07-06 12:48:55,2733.8,67912.40,509243.20,1270755.60,0.16,0.10
2024-07-06 12:48:56,2111.1999999999994,68094.74,509243.41,1270755.75,0.21,0.15
2024-07-06 12:48:57,601.7999999999997,68101.81,509243.66,1270755.94,0.25,0.19
2024-07-06 12:48:58,600.4,68106.16,509243.89,1270756.11,0.23,0.17
2024-07-06 12:48:59,452.69999999999993,11841.72,509244.05,1270756.21,0.16,0.10
2024-07-06 12:49:00,55.39999999999999,10664.61,509244.20,1270756.29,0.15,0.09
2024-07-06 12:49:01,92.30000000000001,10663.33,509244.35,1270756.38,0.15,0.09
2024-07-06 12:49:02,77.39999999999999,10662.50,509244.55,1270756.52,0.20,0.14
2024-07-06 12:49:03,61.0,10664.36,509244.70,1270756.60,0.15,0.09
2024-07-06 12:49:04,84.7,10668.20,509244.85,1270756.69,0.15,0.09
2024-07-06 12:49:05,95.3,10662.40,509245.00,1270756.78,0.15,0.09
2024-07-06 12:49:06,67.6,10662.39,509245.15,1270756.88,0.15,0.09
2024-07-06 12:49:07,82.80000000000001,10660.47,509245.31,1270756.96,0.15,0.09
2024-07-06 12:49:08,64.7,10659.87,509245.50,1270757.10,0.20,0.13
2024-07-06 12:49:09,74.8,10660.32,509245.65,1270757.18,0.15,0.09
2024-07-06 12:49:10,69.6,10660.59,509245.80,1270757.27,0.15,0.09
2024-07-06 12:49:11,69.9,10660.15,509245.95,1270757.36,0.15,0.09
2024-07-06 12:49:12,83.0,10660.38,509246.14,1270757.49,0.20,0.13
2024-07-06 12:49:13,69.39999999999999,10660.82,509246.30,1270757.58,0.15,0.09
2024-07-06 12:49:14,78.5,10661.11,509246.44,1270757.67,0.15,0.09
2024-07-06 12:49:15,63.8,10660.74,509246.60,1270757.76,0.16,0.09
2024-07-06 12:49:16,113.00000000000001,10660.40,509246.75,1270757.85,0.15,0.09
2024-07-06 12:49:17,56.699999999999996,10660.91,509246.90,1270757.93,0.15,0.09
2024-07-06 12:49:18,72.5,10660.91,509247.05,1270758.02,0.15,0.09
2024-07-06 12:49:19,64.9,10660.91,509247.20,1270758.11,0.15,0.09
2024-07-06 12:49:20,76.5,10661.38,509247.35,1270758.19,0.15,0.09
2024-07-06 12:49:21,53.6,10661.41,509247.50,1270758.28,0.15,0.09
2024-07-06 12:49:22,120.20000000000002,10661.41,509248.26,1270758.80,0.76,0.51
2024-07-06 12:49:23,69.69999999999999,10662.82,509248.51,1270758.98,0.25,0.19
2024-07-06 12:49:24,300.90000000000003,10662.94,509248.76,1270759.16,0.25,0.18
2024-07-06 12:49:25,80.6,10654.20,509248.91,1270759.25,0.15,0.09
2024-07-06 12:49:27,73.69999999999999,10654.43,509249.05,1270759.34,0.15,0.09
2024-07-06 12:49:28,66.5,10654.69,509249.20,1270759.43,0.15,0.09
2024-07-06 12:49:29,90.5,10653.87,509249.35,1270759.51,0.15,0.09
2024-07-06 12:49:30,71.30000000000001,10654.25,509249.50,1270759.60,0.15,0.09
2024-07-06 12:49:31,60.0,10654.55,509249.65,1270759.69,0.15,0.09
2024-07-06 12:49:32,82.7,10654.55,509249.80,1270759.77,0.15,0.09
2024-07-06 12:49:33,66.39999999999999,10654.55,509249.95,1270759.86,0.15,0.09
2024-07-06 12:49:34,76.6,10654.00,509250.15,1270759.99,0.20,0.13
2024-07-06 12:49:35,66.6,10653.25,509250.30,1270760.08,0.15,0.09
2024-07-06 12:49:36,88.30000000000001,10653.31,509250.45,1270760.17,0.15,0.09
2024-07-06 12:49:37,78.5,10653.37,509250.60,1270760.26,0.15,0.09
2024-07-06 12:49:38,57.6,10653.67,509250.75,1270760.34,0.15,0.09
2024-07-06 12:49:39,73.39999999999999,10653.73,509250.90,1270760.43,0.15,0.09
2024-07-06 12:49:40,132.10000000000002,10653.80,509251.10,1270760.57,0.20,0.14
2024-07-06 12:49:41,72.9,10655.17,509251.25,1270760.66,0.15,0.09
2024-07-06 12:49:42,67.8,10655.51,509251.40,1270760.74,0.15,0.09
2024-07-06 12:49:43,87.30000000000001,10654.34,509251.55,1270760.83,0.15,0.09
2024-07-06 12:49:44,76.5,10654.40,509251.70,1270760.92,0.15,0.09
2024-07-06 12:49:45,74.8,10653.64,509251.85,1270761.00,0.15,0.09
2024-07-06 12:49:46,65.39999999999999,10652.89,509252.01,1270761.09,0.15,0.09
2024-07-06 12:49:47,85.40000000000002,10652.89,509252.16,1270761.18,0.15,0.09
2024-07-06 12:49:48,63.39999999999999,10652.91,509252.31,1270761.27,0.15,0.09
2024-07-06 12:49:49,63.599999999999994,10653.35,509252.46,1270761.36,0.15,0.09
2024-07-06 12:49:50,64.6,10653.36,509252.66,1270761.49,0.20,0.14
2024-07-06 12:49:51,84.69999999999999,10653.63,509252.80,1270761.58,0.15,0.09
2024-07-06 12:49:52,60.599999999999994,10653.88,509252.96,1270761.66,0.15,0.09
2024-07-06 12:49:53,66.5,10654.06,509253.11,1270761.75,0.15,0.09
2024-07-06 12:49:54,87.60000000000001,10652.68,509253.26,1270761.84,0.15,0.09
2024-07-06 12:49:55,71.6,10653.14,509253.41,1270761.93,0.15,0.09
2024-07-06 12:49:56,75.69999999999999,10653.14,509253.56,1270762.02,0.15,0.09
2024-07-06 12:49:57,53.1,10652.50,509253.71,1270762.10,0.15,0.09
2024-07-06 12:49:58,100.20000000000003,10652.76,509253.91,1270762.24,0.20,0.14
2024-07-06 12:49:59,79.89999999999999,10654.05,509254.06,1270762.33,0.15,0.09
2024-07-06 12:50:00,64.8,10654.77,509254.21,1270762.42,0.15,0.09
2024-07-06 12:50:01,69.5,10653.79,509254.37,1270762.51,0.15,0.09
2024-07-06 12:50:02,109.50000000000001,10653.78,509254.59,1270762.67,0.22,0.16
2024-07-06 12:50:03,90.5,10656.67,509254.74,1270762.75,0.15,0.09
2024-07-06 12:50:04,81.80000000000001,10656.69,509254.89,1270762.84,0.15,0.09
2024-07-06 12:50:05,59.0,10656.07,509255.05,1270762.93,0.15,0.09
2024-07-06 12:50:06,110.10000000000002,10656.20,509255.20,1270763.02,0.15,0.09
2024-07-06 12:50:07,75.60000000000001,10656.84,509255.36,1270763.13,0.16,0.10
2024-07-06 12:50:08,162.70000000000002,10658.34,509255.56,1270763.27,0.20,0.14
2024-07-06 12:50:09,59.8,10658.90,509255.72,1270763.35,0.15,0.09
2024-07-06 12:50:10,106.6,10658.90,509255.88,1270763.45,0.16,0.10
2024-07-06 12:50:11,224.3,10659.51,509256.44,1270763.91,0.56,0.46
2024-07-06 12:50:12,555.7999999999998,10700.82,509257.24,1270764.63,0.80,0.72
2024-07-06 12:50:13,271.1,10810.98,509258.31,1270765.63,1.08,0.99
2024-07-06 12:50:14,162.3,10811.84,509258.81,1270766.04,0.49,0.41
2024-07-06 12:50:15,137.10000000000002,10821.42,509259.83,1270767.00,1.02,0.96
2024-07-06 12:50:16,115.3,10831.88,509260.29,1270767.40,0.46,0.40
2024-07-06 12:50:17,119.4,10840.00,509260.74,1270767.78,0.45,0.38
2024-07-06 12:50:18,114.60000000000002,10837.11,509261.22,1270768.18,0.48,0.40
2024-07-06 12:50:19,94.8,10841.95,509261.46,1270768.36,0.24,0.18
2024-07-06 12:50:20,80.6,10843.70,509261.63,1270768.47,0.18,0.11
2024-07-06 12:50:21,122.9,10844.18,509262.65,1270769.41,1.01,0.94
2024-07-06 12:50:22,185.70000000000005,10852.20,509264.27,1270770.95,1.63,1.54
2024-07-06 12:50:23,124.80000000000003,10867.82,509264.80,1270771.40,0.53,0.45
2024-07-06 12:50:24,264.20000000000005,10868.13,509265.13,1270771.67,0.32,0.27
2024-07-06 12:50:25,125.60000000000002,10868.52,509265.40,1270771.89,0.28,0.21
2024-07-06 12:50:26,109.89999999999999,10867.82,509266.15,1270772.56,0.75,0.67
2024-07-06 12:50:27,105.50000000000001,10869.11,509266.91,1270773.25,0.76,0.70
2024-07-06 12:50:28,264.6,10870.13,509267.66,1270773.93,0.75,0.68
2024-07-06 12:50:29,380.7999999999999,10845.39,509267.84,1270774.05,0.18,0.12
2024-07-06 12:50:30,229.80000000000004,10694.89,509268.30,1270774.43,0.45,0.38
2024-07-06 12:50:31,86.0,10678.78,509268.77,1270774.83,0.47,0.40
2024-07-06 12:50:32,107.60000000000001,10678.98,509269.23,1270775.22,0.46,0.39
2024-07-06 12:50:33,101.4,10681.72,509269.44,1270775.36,0.21,0.15
2024-07-06 12:50:34,77.9,10682.94,509269.60,1270775.46,0.16,0.10
2024-07-06 12:50:35,130.00000000000003,10690.24,509269.78,1270775.57,0.17,0.11
2024-07-06 12:50:36,99.4,10690.36,509269.94,1270775.67,0.16,0.10
2024-07-06 12:50:37,64.6,10690.31,509270.10,1270775.76,0.16,0.10
2024-07-06 12:50:38,731.3,10689.51,509270.26,1270775.86,0.16,0.10
2024-07-06 12:50:40,319.9,10764.05,509270.47,1270776.00,0.20,0.14
2024-07-06 12:50:41,366.8,10854.04,509270.62,1270776.10,0.16,0.09
2024-07-06 12:50:42,416.2,11010.83,509270.79,1270776.20,0.17,0.10
2024-07-06 12:50:43,405.5999999999999,11086.57,509270.95,1270776.29,0.16,0.09
2024-07-06 12:50:44,649.4,11135.38,509271.12,1270776.40,0.18,0.11
2024-07-06 12:50:45,784.0999999999999,11351.95,509271.30,1270776.51,0.18,0.11
2024-07-06 12:50:46,1118.9999999999998,11745.09,509271.46,1270776.60,0.15,0.09
2024-07-06 12:50:47,845.2,12083.06,509271.87,1270776.95,0.41,0.35
2024-07-06 12:50:48,1244.8999999999999,12149.89,509272.04,1270777.06,0.17,0.11
2024-07-06 12:50:49,652.0999999999998,12430.31,509272.23,1270777.18,0.19,0.13
2024-07-06 12:50:50,375.7999999999999,12517.27,509272.44,1270777.33,0.21,0.15
2024-07-06 12:50:51,467.4,12665.34,509272.60,1270777.42,0.16,0.09
2024-07-06 12:50:52,421.5999999999998,12727.67,509272.76,1270777.51,0.16,0.09
2024-07-06 12:50:53,288.8,12880.94,509272.91,1270777.60,0.15,0.09
2024-07-06 12:50:54,316.7,12893.41,509273.07,1270777.69,0.16,0.09
2024-07-06 12:50:55,449.9999999999999,12900.66,509273.22,1270777.78,0.15,0.09
2024-07-06 12:50:56,556.9999999999998,12929.43,509273.37,1270777.87,0.15,0.09
2024-07-06 12:50:57,1139.5,12939.89,509273.74,1270778.17,0.36,0.30
2024-07-06 12:50:58,1867.8,13029.48,509273.97,1270778.34,0.24,0.17
2024-07-06 12:50:59,1276.0999999999995,13342.75,509276.42,1270780.72,2.44,2.38
2024-07-06 12:51:00,1431.5000000000002,13455.16,509397.20,1270901.44,120.78,120.72
2024-07-06 12:51:01,2192.5,14400.30,509397.42,1270901.60,0.22,0.15
2024-07-06 12:51:02,1728.1000000000006,15727.12,509520.09,1271024.20,122.67,122.60
2024-07-06 12:51:03,2163.4,17296.36,509520.45,1271024.49,0.36,0.30
2024-07-06 12:51:04,2538.2999999999997,19421.89,509520.60,1271024.58,0.15,0.09
2024-07-06 12:51:05,1718.6000000000004,20864.03,509520.76,1271024.67,0.15,0.09
2024-07-06 12:51:06,1832.2999999999997,22497.89,509585.42,1271089.27,64.66,64.60
2024-07-06 12:51:07,1899.4000000000005,23792.55,509606.95,1271110.73,21.53,21.47
2024-07-06 12:51:08,1984.7000000000003,24387.79,509771.64,1271275.37,164.70,164.63
2024-07-06 12:51:09,2019.1000000000006,24875.17,509813.42,1271317.08,41.77,41.71
2024-07-06 12:51:10,2062.7,25588.69,509921.63,1271425.22,108.21,108.15
2024-07-06 12:51:11,1881.7000000000005,25926.92,509937.74,1271441.27,16.11,16.05
2024-07-06 12:51:12,2017.1999999999996,26149.76,510001.94,1271505.41,64.20,64.13
2024-07-06 12:51:13,1830.7,26351.82,510023.67,1271527.07,21.73,21.67
2024-07-06 12:51:14,2217.6,26401.76,510189.70,1271693.03,166.03,165.96
2024-07-06 12:51:15,1869.0000000000002,26533.75,510231.69,1271734.96,41.99,41.93
2024-07-06 12:51:16,2116.2,26742.73,510337.55,1271840.75,105.85,105.79
2024-07-06 12:51:17,1965.1999999999998,26871.04,510407.14,1271910.28,69.60,69.53
2024-07-06 12:51:18,1887.6,26886.70,510439.58,1271942.65,32.44,32.38
2024-07-06 12:51:19,1903.2000000000003,27061.49,510526.66,1272029.66,87.08,87.01
2024-07-06 12:51:20,1993.0000000000002,27230.24,510637.55,1272140.49,110.80,110.73
2024-07-06 12:51:21,1849.0,27554.51,510740.61,1272243.48,103.05,102.99
2024-07-06 12:51:22,1827.1000000000008,27675.61,510803.01,1272305.82,62.41,62.34
2024-07-06 12:51:23,1905.8000000000002,28037.45,510845.60,1272348.35,42.59,42.53
2024-07-06 12:51:24,1914.5999999999992,28299.00,510955.86,1272458.54,110.26,110.19
2024-07-06 12:51:25,2006.7999999999997,28350.61,511054.39,1272557.00,97.71,97.64
2024-07-06 12:51:26,1920.4999999999995,28836.91,511126.79,1272629.34,72.40,72.34
2024-07-06 12:51:27,2096.6,28998.95,511232.45,1272734.74,105.66,105.40
2024-07-06 12:51:28,1820.9999999999998,29422.81,511289.94,1272792.16,57.49,57.42
2024-07-06 12:51:29,1860.1999999999991,29592.06,511383.96,1272886.13,94.03,93.96
2024-07-06 12:51:30,1919.4000000000003,29782.37,511476.68,1272978.77,92.71,92.64
2024-07-06 12:51:31,1817.1000000000001,30030.83,511529.79,1273031.63,53.11,52.86
2024-07-06 12:51:32,1983.5,30230.22,511675.02,1273176.80,144.98,144.91
2024-07-06 12:51:33,1857.9999999999998,30621.49,511727.61,1273229.32,52.59,52.52
2024-07-06 12:51:34,1963.0999999999997,30849.85,511759.07,1273260.71,31.46,31.40
2024-07-06 12:51:35,1974.0,30860.98,511905.40,1273406.98,146.33,146.26
2024-07-06 12:51:36,1878.1,30870.62,511963.45,1273464.96,58.05,57.98
2024-07-06 12:51:37,1957.2,30985.64,512073.52,1273574.97,110.07,110.01
2024-07-06 12:51:38,1956.1000000000001,31236.91,512131.30,1273632.68,57.78,57.71
2024-07-06 12:51:39,1799.8000000000004,31091.58,512193.01,1273694.32,61.71,61.64
2024-07-06 12:51:40,1836.8999999999999,31094.51,512323.18,1273824.43,130.18,130.11
2024-07-06 12:51:41,1829.8999999999996,31099.91,512334.22,1273835.40,11.04,10.97
2024-07-06 12:51:42,1959.7,31098.19,512489.84,1273990.95,155.62,155.55
2024-07-06 12:51:43,1824.5,31102.80,512547.46,1274048.51,57.63,57.56
2024-07-06 12:51:44,1827.4000000000005,31107.16,512620.16,1274121.14,72.70,72.63
2024-07-06 12:51:45,1896.6999999999998,31110.93,512740.21,1274241.12,120.05,119.98
2024-07-06 12:51:47,1818.6000000000004,31149.26,512765.31,1274266.16,25.10,25.04
2024-07-06 12:51:48,1956.6,31127.18,512905.39,1274406.17,140.07,140.01
2024-07-06 12:51:49,1893.7000000000003,31166.46,512964.33,1274465.05,58.24,58.17
2024-07-06 12:51:50,1804.6000000000001,31145.91,513054.13,1274554.79,89.80,89.73
2024-07-06 12:51:51,1909.1000000000001,31142.46,513159.33,1274659.92,105.20,105.13
